"","spring_name","site_type","year","max_ndvi","max_ndvi_doy","amplitude_ndvi","dur_80th_ndvi","sos_doy_ndvi","eos_doy_ndvi","gsl_ndvi"
"303","Drinking Bull Snake","Matrix","2020",0.559245378423477,161,0.182241399432016,37.6,128,214,86
"304","Drinking Bull Snake","Matrix","2021",0.537424281317178,154,0.151230200521309,39,132,177,46
"305","Drinking Bull Snake","Matrix","2022",0.564345505259802,167,0.230748215368132,40.8,125,204,79
"306","Drinking Bull Snake","Matrix","2023",0.589399795759878,160,0.175764214569063,34.8,120,208,88
"307","Snail","Spring","2017",0.666406268011602,149,0.194734094016229,40.8,116,216,100
"308","Snail","Spring","2018",0.675807712340163,156,0.172330982793078,36.6,129,205,76
"309","Snail","Spring","2020",0.673077186176384,163,0.173588235868582,37.6,131,245,114
"310","Snail","Spring","2021",0.752247153362832,154,0.227320322793157,39,135,187,52
"311","Snail","Spring","2022",0.736695925780336,175,0.253854188341872,40.8,132,271,139
"312","Snail","Spring","2023",0.749120325653625,158,0.197469224792614,34.8,128,230,102
"313","Snail","Matrix","2017",0.565297762686705,146,0.201948476471505,40.8,103,207,104
"314","Snail","Matrix","2018",0.573388943379789,147,0.17551446632215,36.6,125,198,73
"315","Snail","Matrix","2020",0.573601463863264,157,0.187942178118242,37.6,128,222,93
"316","Snail","Matrix","2021",0.568184491594716,154,0.171586451241137,39,134,176,42
"317","Snail","Matrix","2022",0.569077233331021,168,0.227643101648974,40.8,126,204,78
"318","Snail","Matrix","2023",0.595857870495634,162,0.170425080653742,34.8,125,207,82
"319","Mountain Alder","Spring","2017",0.6740634189016,199,0.199932183026963,40.8,149,234,85
"320","Mountain Alder","Spring","2018",0.662721796427695,187,0.21099483205611,36.4,142,253,111
"321","Mountain Alder","Spring","2019",0.693291363697217,196,0.237136263776579,37,148,259,111
"322","Mountain Alder","Spring","2020",0.691149874184452,200,0.255436769230741,37.6,145,266,120
"323","Mountain Alder","Spring","2021",0.744768646494723,173,0.374950616294615,39,142,271,129
"324","Mountain Alder","Spring","2022",0.754055972565049,190,0.398968198552772,40.8,138,277,139
"325","Mountain Alder","Spring","2023",0.755785120351255,193,0.264317039359614,34.6,147,261,115
"326","Mountain Alder","Matrix","2017",0.620795880005464,185,0.176237428217358,40.8,136,227,91
"327","Mountain Alder","Matrix","2018",0.630159013634467,183,0.180972875038621,36.4,131,237,106
"328","Mountain Alder","Matrix","2019",0.649740590975607,184,0.238293689996208,37,141,253,112
"329","Mountain Alder","Matrix","2020",0.654236303752319,198,0.193614163038837,42.9714285714286,142,252,110
"330","Mountain Alder","Matrix","2021",0.690285098204541,165,0.281915571965941,39,139,227,88
"331","Mountain Alder","Matrix","2022",0.717164671978134,181,0.342090464945673,40.8,134,234,99
"332","Mountain Alder","Matrix","2023",0.719323733743058,195,0.232260134619342,39.5428571428571,142,251,110
"333","Hole","Spring","2017",0.676599923718984,151,0.199499952219495,43.1314285714286,120,220,100
"334","Hole","Spring","2018",0.682364421711723,157,0.18897190020662,36.6,132,218,86
"335","Hole","Spring","2019",0.662614053118285,184,0.0897946881517495,37,130,237,107
"336","Hole","Spring","2020",0.691043159421251,154,0.165459339417035,58.0114285714286,132,215,83
"337","Hole","Spring","2021",0.738955979993556,158,0.241304710714408,39,135,193,58
"338","Hole","Spring","2022",0.754242494690276,182,0.26155784031942,40.8,137,222,85
"339","Hole","Spring","2023",0.758986303608207,160,0.170152746238756,45.7371428571428,135,226,91
"340","Hole","Matrix","2017",0.583582931714014,150,0.210022806434263,40.8,110,211,100
"341","Hole","Matrix","2018",0.57974300507577,148,0.193924730227818,36.6,124,203,79
"342","Hole","Matrix","2019",0.551172861080077,163,0.143606955945753,37,115,207,92
"343","Hole","Matrix","2020",0.592430825481653,158,0.204538712758741,37.6,127,218,91
"344","Hole","Matrix","2021",0.588519507181494,155,0.202969906625904,39,133,178,46
"345","Hole","Matrix","2022",0.621772372246747,175,0.268836797956626,40.8,129,203,75
"346","Hole","Matrix","2023",0.654441848066018,160,0.212173993954639,34.8,130,213,84
"347","Nervous Grouse","Spring","2017",0.643140944185463,157,0.171006616939274,40.8,118,219,100
"348","Nervous Grouse","Spring","2018",0.656140286137766,161,0.154926823838483,36.6,132,214,83
"349","Nervous Grouse","Spring","2019",0.650053112144858,181,0.0666700564922728,37,141,223,81
"350","Nervous Grouse","Spring","2020",0.675975923821622,195,0.128602132431011,50.4914285714286,132,224,91
"351","Nervous Grouse","Spring","2021",0.72788503074637,159,0.18332834953916,39,137,185,48
"352","Nervous Grouse","Spring","2022",0.745686869310886,185,0.197278595262822,40.8,141,211,70
"353","Nervous Grouse","Spring","2023",0.751303049292776,174,0.141616771577291,34.8,124,223,99
"354","Nervous Grouse","Matrix","2017",0.572813346994607,157,0.18947361549253,40.8,116,214,98
"355","Nervous Grouse","Matrix","2018",0.5774325282558,152,0.202291974045234,36.6,127,208,82
"356","Nervous Grouse","Matrix","2019",0.536769565723698,174,0.140038282924167,37,127,210,84
"357","Nervous Grouse","Matrix","2020",0.580319144177443,165,0.182901795960159,37.6,132,224,91
"358","Nervous Grouse","Matrix","2021",0.567564346852441,157,0.19674802205722,39,135,181,46
"359","Nervous Grouse","Matrix","2022",0.59970440591928,180,0.224288734706458,40.8,136,207,71
"360","Nervous Grouse","Matrix","2023",0.643781762118095,161,0.193691410410117,42.7542857142857,134,218,85
"361","Artemis","Spring","2017",0.661450618674155,172,0.266510615220205,40.8,142,223,82
"362","Artemis","Spring","2018",0.66417113243414,171,0.289229431303031,36.6,141,239,97
"363","Artemis","Spring","2019",0.632875818955081,189,0.248752397136763,37,144,250,107
"364","Artemis","Spring","2020",0.619084538162125,185,0.23532420345835,37.6,146,216,70
"365","Artemis","Spring","2021",0.640165610555834,172,0.301557335897015,39,146,253,107
"366","Artemis","Spring","2022",0.685940108700586,189,0.337464081636662,40.8,150,253,104
"367","Artemis","Spring","2023",0.674927081905685,174,0.260622865392352,34.8,144,237,93
"368","Artemis","Matrix","2017",0.485775879399161,172,0.182287287297408,40.8,141,219,78
"369","Artemis","Matrix","2018",0.469165838128021,174,0.185431247866833,36.6,137,237,100
"370","Artemis","Matrix","2019",0.46224923482139,174,0.180792607002317,37,136,233,97
"371","Artemis","Matrix","2020",0.464649810928378,182,0.184673725154672,37.6,140,229,89
"372","Artemis","Matrix","2021",0.45138703792053,173,0.203260277851155,39,143,247,105
"373","Artemis","Matrix","2022",0.492110817654724,188,0.220688087096069,40.8,148,222,73
"374","Artemis","Matrix","2023",0.48793384916478,176,0.188761036438916,34.8,144,223,80
"375","Complex 2","Spring","2017",0.627116085105926,174,0.246832220410441,40.8,135,239,104
"376","Complex 2","Spring","2018",0.630998675256446,166,0.249104557330816,36.6,135,253,118
"377","Complex 2","Spring","2019",0.626894520543521,177,0.197326387088676,37,142,258,115
"378","Complex 2","Spring","2020",0.629243279461709,181,0.233117706982373,37.6,139,260,121
"379","Complex 2","Spring","2021",0.635079939607944,169,0.278620730353716,39,136,264,128
"380","Complex 2","Spring","2022",0.658524709484692,187,0.298322911438129,40.8,137,273,136
"381","Complex 2","Spring","2023",0.683448405705587,162,0.25327444123966,36.7885714285715,138,266,128
"382","Complex 2","Matrix","2017",0.491005426374906,165,0.174235358911269,40.8,122,209,87
"383","Complex 2","Matrix","2018",0.497363621167155,157,0.196252333356747,36.6,127,211,85
"384","Complex 2","Matrix","2019",0.48050686142,165,0.149346063267106,37,137,207,70
"385","Complex 2","Matrix","2020",0.492131902787955,171,0.190377625373871,37.6,135,221,86
"386","Complex 2","Matrix","2021",0.456925678443838,162,0.16826609532899,39,130,230,99
"387","Complex 2","Matrix","2022",0.504824582369807,172,0.190768136694452,40.8,131,211,80
"388","Complex 2","Matrix","2023",0.526751507662499,170,0.180594317144268,34.8,139,202,63
"389","Complex 3","Spring","2017",0.631430351010513,178,0.24300569904036,40.8,134,243,110
"390","Complex 3","Spring","2018",0.642299277442326,168,0.256118816157846,36.6,136,252,116
"391","Complex 3","Spring","2019",0.638802548224894,177,0.203441942868657,37,141,256,114
"392","Complex 3","Spring","2020",0.63611006085971,187,0.240423954405666,37.6,139,260,121
"393","Complex 3","Spring","2021",0.646897082669427,169,0.286577992488533,39,138,262,124
"394","Complex 3","Spring","2022",0.673681394006836,187,0.31518488216278,40.8,137,272,135
"395","Complex 3","Spring","2023",0.690624454913059,161,0.267800029640571,39.7714285714285,137,268,131
"396","Complex 3","Matrix","2017",0.5256555544264,169,0.175452379804647,40.8,127,214,87
"397","Complex 3","Matrix","2018",0.552052855901347,161,0.22065608812324,36.6,132,212,81
"398","Complex 3","Matrix","2019",0.526348671904357,170,0.180371648579291,37,133,219,86
"399","Complex 3","Matrix","2020",0.540789262026103,173,0.196849876570192,37.6,137,232,96
"400","Complex 3","Matrix","2021",0.51968632180938,163,0.201780237115025,39,137,207,70
"401","Complex 3","Matrix","2022",0.550881323812568,175,0.215607535263359,40.8,132,218,86
"402","Complex 3","Matrix","2023",0.587884917886498,172,0.20238226860383,34.8,141,210,70
"403","Heleport","Spring","2017",0.682302714396515,190,0.304814327131036,40.8,142,256,114
"404","Heleport","Spring","2018",0.682901749889677,181,0.270742753125628,36.6,142,253,111
"405","Heleport","Spring","2019",0.676670410802048,182,0.265614429105032,37,147,260,113
"406","Heleport","Spring","2020",0.678126741411583,202,0.240588628493459,37.4,146,261,114
"407","Heleport","Spring","2021",0.714584170045315,173,0.37706880814756,62.4,145,263,118
"408","Heleport","Spring","2022",0.742196304005157,193,0.468425986718854,40.8,144,277,133
"409","Heleport","Spring","2023",0.766956482670909,212,0.311244683950379,46.7314285714286,152,228,77
"410","Heleport","Matrix","2017",0.566974345761059,181,0.233021261420655,40.8,134,246,112
"411","Heleport","Matrix","2018",0.580669811879709,167,0.18604817434724,36.6,138,236,98
"412","Heleport","Matrix","2019",0.572564262972822,166,0.248293780324136,37,138,258,119
"413","Heleport","Matrix","2020",0.562016692708324,201,0.197266660201326,60.9085714285714,141,264,123
"414","Heleport","Matrix","2021",0.581620660317362,171,0.280768374443178,39,133,271,138
"415","Heleport","Matrix","2022",0.61748879198313,186,0.425134053189084,40.8,136,293,157
"416","Heleport","Matrix","2023",0.65638228566475,167,0.256049925368911,56.6742857142857,147,228,82
"417","East Pioneer","Spring","2017",0.625548408691389,184,0.184848896368572,40.8,136,239,103
"418","East Pioneer","Spring","2018",0.638775549014872,168,0.208285847789074,36.6,135,256,121
"419","East Pioneer","Spring","2019",0.639755472316354,179,0.191816896363382,37,140,255,114
"420","East Pioneer","Spring","2020",0.611571635378372,197,0.154220147291753,51.2914285714286,143,266,123
"421","East Pioneer","Spring","2021",0.650629761231492,174,0.267014152143402,39,142,254,113
"422","East Pioneer","Spring","2022",0.688145354285036,189,0.301366952400521,40.8,143,273,131
"423","East Pioneer","Spring","2023",0.663525490534167,179,0.200252046088675,34.8,145,255,110
"424","East Pioneer","Matrix","2017",0.462973862554417,166,0.174728656001845,40.8,123,213,90
"425","East Pioneer","Matrix","2018",0.474464392451478,157,0.191100746567263,36.6,128,205,77
"426","East Pioneer","Matrix","2019",0.463282659296612,166,0.187781434809882,37,133,206,73
"427","East Pioneer","Matrix","2020",0.459023982237245,176,0.184035031981217,37.4,138,220,82
"428","East Pioneer","Matrix","2021",0.403202430088796,167,0.153957503246152,39,136,226,90
"429","East Pioneer","Matrix","2022",0.473036702099541,182,0.197700090414955,40.8,139,203,64
"430","East Pioneer","Matrix","2023",0.487636031203824,177,0.192617288363025,34.8,144,209,66
"431","Salix","Spring","2017",0.710031092708836,185,0.260426030907063,40.8,142,239,97
"432","Salix","Spring","2018",0.699028616489009,176,0.267509024945448,36.6,136,258,122
"433","Salix","Spring","2019",0.71440168745086,202,0.226219297296633,41.2285714285714,149,264,115
"434","Salix","Spring","2020",0.688002073598948,205,0.246735401085287,37.4,145,272,127
"435","Salix","Spring","2021",0.749922201992668,178,0.331427451056162,39,144,265,121
"436","Salix","Spring","2022",0.777806980919319,192,0.359087348855955,40.8,146,269,122
"437","Salix","Spring","2023",0.747689615561697,186,0.284816332974248,34.8,139,240,101
"438","Salix","Matrix","2017",0.575508728772018,169,0.173896181603058,40.8,123,214,91
"439","Salix","Matrix","2018",0.592934109176727,156,0.208609286443066,36.6,131,213,83
"440","Salix","Matrix","2019",0.562225067140612,170,0.184966735014005,37,128,225,97
"441","Salix","Matrix","2020",0.563467167285412,159,0.17125560912941,54.4971428571428,136,227,92
"442","Salix","Matrix","2021",0.560069007352805,168,0.195690028048589,39,133,224,91
"443","Salix","Matrix","2022",0.605694249161181,175,0.226283361208845,40.8,132,221,89
"444","Salix","Matrix","2023",0.614733347979747,171,0.201912175211592,34.8,137,228,91
"445","North Pioneer","Spring","2017",0.728680208367267,191,0.278364066037741,40.8,148,254,106
"446","North Pioneer","Spring","2018",0.711548550135979,186,0.264372230268354,36.6,142,258,116
"447","North Pioneer","Spring","2019",0.750906694740604,204,0.229684725063972,47.5714285714286,152,259,107
"448","North Pioneer","Spring","2020",0.72488840379212,196,0.229577335468403,64.1142857142857,154,265,111
"449","North Pioneer","Spring","2021",0.774788838955353,171,0.362093596393535,39,142,269,127
"450","North Pioneer","Spring","2022",0.791612033359075,194,0.449153311932954,40.8,144,280,136
"451","North Pioneer","Spring","2023",0.775192471542848,201,0.280373056236612,34.8,148,270,122
"452","North Pioneer","Matrix","2017",0.595920526201426,184,0.178485011044937,40.8,138,228,90
"453","North Pioneer","Matrix","2018",0.615262952649108,168,0.221656733031018,36.6,132,231,99
"454","North Pioneer","Matrix","2019",0.61209896932581,167,0.21931328694314,47.5714285714286,142,219,76
"455","North Pioneer","Matrix","2020",0.610145717226542,196,0.165245720399427,37.4,149,241,92
"456","North Pioneer","Matrix","2021",0.642438305335562,167,0.251796851340554,39,139,225,86
"457","North Pioneer","Matrix","2022",0.651356433269314,187,0.323717258243481,40.8,137,260,124
"458","North Pioneer","Matrix","2023",0.670322922136711,187,0.186766281919001,34.8,152,233,82
"459","Cave","Spring","2017",0.682798513494964,187,0.309057386862822,40.8,143,262,119
"460","Cave","Spring","2018",0.667696275490294,183,0.278775131710943,36.6,141,256,115
"461","Cave","Spring","2019",0.6805880289924,201,0.265793011000454,41.2285714285714,149,259,110
"462","Cave","Spring","2020",0.666215330930306,195,0.249262223349577,37.4,145,262,116
"463","Cave","Spring","2021",0.691322710999223,171,0.371231932104831,39,140,265,125
"464","Cave","Spring","2022",0.703510009931915,193,0.45965762359716,40.8,145,281,136
"465","Cave","Spring","2023",0.699673761976477,192,0.272163263490246,34.6,155,249,94
"466","Cave","Matrix","2017",0.518269754278461,173,0.230724912967011,40.8,135,255,120
"467","Cave","Matrix","2018",0.527903426199952,163,0.192189230486117,36.6,140,242,101
"468","Cave","Matrix","2019",0.522689611731674,167,0.254572645928696,37,137,261,124
"469","Cave","Matrix","2020",0.498738305501246,195,0.188727281232041,52.36,141,267,126
"470","Cave","Matrix","2021",0.527599257309045,167,0.337745532502441,39,134,291,157
"471","Cave","Matrix","2022",0.52630401922324,186,0.372579567366509,40.8,136,293,157
"472","Cave","Matrix","2023",0.532939559500296,184,0.194464809773746,34.6,150,242,92
"473","Aspens","Spring","2017",0.686997399222741,193,0.304132791878294,40.8,141,267,126
"474","Aspens","Spring","2018",0.705394108072132,185,0.283289028941451,36.6,143,260,117
"475","Aspens","Spring","2019",0.690951357851545,185,0.248104034540955,37,147,264,117
"476","Aspens","Spring","2020",0.703048745281089,202,0.283990279587315,56.6342857142857,149,265,115
"477","Aspens","Spring","2021",0.70413444408314,217,0.413155570770973,39,137,278,140
"478","Aspens","Spring","2022",0.75256655366523,194,0.510404870377256,53.6228571428571,144,277,133
"479","Aspens","Spring","2023",0.721573892802847,187,0.322177001801846,34.6,145,270,126
"480","Aspens","Matrix","2017",0.460988270666139,170,0.153644110931657,40.8,125,229,104
"481","Aspens","Matrix","2018",0.493512916921672,161,0.187465924904414,36.6,132,224,92
"482","Aspens","Matrix","2019",0.479289715941183,169,0.163194790155741,37,137,202,64
"483","Aspens","Matrix","2020",0.475251930811316,169,0.174116015656022,37.4,138,234,96
"484","Aspens","Matrix","2021",0.435283531628146,169,0.161434017613564,39,134,251,117
"485","Aspens","Matrix","2022",0.471344370137916,175,0.212832664677304,40.8,132,253,121
"486","Aspens","Matrix","2023",0.512977449090504,168,0.176649819114917,34.6,142,204,62
"487","Bog","Spring","2017",0.692935745631216,207,0.715555207362565,40.8,156,276,120
"488","Bog","Spring","2018",0.656684376338689,200,0.495047955406641,37.2,149,295,146
"489","Bog","Spring","2019",0.667806592245969,219,0.555553764722594,37,156,270,114
"490","Bog","Spring","2020",0.647530443118791,220,0.549961926636057,37.4,164,298,134
"491","Bog","Spring","2021",0.702737771143962,201,0.641472368887897,36,149,277,128
"492","Bog","Spring","2022",0.713364621180945,214,0.694708634729675,40.8,171,293,122
"493","Bog","Spring","2023",0.711888328250831,212,0.544453698186748,34.6,162,293,131
"494","Bog","Matrix","2017",0.479894813007045,215,0.527460924242994,58.2857142857143,153,276,122
"495","Bog","Matrix","2018",0.466179893132862,181,0.339520232595465,44.64,144,295,151
"496","Bog","Matrix","2019",0.492226285060562,201,0.432205531533949,68.7142857142857,148,271,124
"497","Bog","Matrix","2020",0.46015895512755,216,0.375169711526959,37.4,160,299,139
"498","Bog","Matrix","2021",0.468189288068769,204,0.475045868527745,39,147,292,145
"499","Bog","Matrix","2022",0.455558301312959,201,0.411667889371125,40.8,162,293,131
"500","Bog","Matrix","2023",0.467105322187317,211,0.34962154361792,34.6,156,293,137
"501","Picea","Spring","2017",0.710497500080011,202,0.740246304318258,40.8,157,276,119
"502","Picea","Spring","2018",0.687297130309261,205,0.536072093711125,37.2,149,295,146
"503","Picea","Spring","2019",0.720933956997976,202,0.617272076145391,61.3142857142857,153,269,116
"504","Picea","Spring","2020",0.672880539730362,220,0.597086447619993,37.4,165,296,130
"505","Picea","Spring","2021",0.722084713262962,198,0.710915864139608,39,150,292,142
"506","Picea","Spring","2022",0.724105925862511,217,0.711676826768813,40.8,171,293,122
"507","Picea","Spring","2023",0.723942789337377,211,0.572772879697443,34.6,162,293,131
"508","Picea","Matrix","2017",0.564549141980647,202,0.595328826245559,40.8,157,276,119
"509","Picea","Matrix","2018",0.538002796221726,206,0.402661801621244,37.2,146,295,149
"510","Picea","Matrix","2019",0.562622718999806,201,0.481200995192429,66.6,152,271,119
"511","Picea","Matrix","2020",0.509048417781951,221,0.375540066292037,34.8,170,299,129
"512","Picea","Matrix","2021",0.531148798050371,205,0.53021460760542,39,148,292,144
"513","Picea","Matrix","2022",0.518468730990599,202,0.456544863143326,40.8,165,293,128
"514","Picea","Matrix","2023",0.525308020843752,210,0.383949282673431,34.6,158,293,135
"515","Calf","Spring","2017",0.601908364774773,205,0.350708326421117,40.8,144,268,124
"516","Calf","Spring","2018",0.61184190893242,184,0.388113737733194,37,144,284,141
"517","Calf","Spring","2019",0.625350840457053,197,0.329436328933728,37,147,263,116
"518","Calf","Spring","2020",0.62474666853872,212,0.34292229413909,37.4,159,275,116
"519","Calf","Spring","2021",0.612509332379593,198,0.33154133054351,39,150,252,101
"520","Calf","Spring","2022",0.615486953210435,199,0.439326464305153,40.8,153,293,140
"521","Calf","Spring","2023",0.647021607723665,207,0.332472294653452,34.6,151,277,127
"522","Calf","Matrix","2017",0.516981704432909,193,0.280626654042669,40.8,138,258,120
"523","Calf","Matrix","2018",0.552125802984811,176,0.302059437093691,37,143,253,110
"524","Calf","Matrix","2019",0.510036419989815,193,0.238010269337037,37,139,251,112
"525","Calf","Matrix","2020",0.530415953248315,203,0.285282292418976,37.4,159,264,105
"526","Calf","Matrix","2021",0.511928487292934,198,0.233032110584829,39,155,228,74
"527","Calf","Matrix","2022",0.462777971890699,194,0.25026634047409,40.8,150,287,138
"528","Calf","Matrix","2023",0.54601085556634,174,0.24376034617645,34.6,148,263,116
"529","Big Slump","Spring","2017",0.67517727560237,192,0.412078854909551,66.4457142857143,144,282,138
"530","Big Slump","Spring","2018",0.670037146129745,220,0.365652239594254,37,144,294,150
"531","Big Slump","Spring","2019",0.697621863371827,213,0.327601176731246,37,154,268,114
"532","Big Slump","Spring","2020",0.684991780868238,224,0.366144230909174,37.6,160,299,139
"533","Big Slump","Spring","2021",0.708864138146271,194,0.406421591975402,39,142,292,150
"534","Big Slump","Spring","2022",0.731506648263948,222,0.504405345246557,40.8,152,293,141
"535","Big Slump","Spring","2023",0.726593200025216,215,0.370550101168843,34.6,156,293,137
"536","Big Slump","Matrix","2017",0.473353328079885,190,0.294062986769787,40.8,136,281,145
"537","Big Slump","Matrix","2018",0.470268633323654,221,0.236698340140254,71.8857142857143,139,294,155
"538","Big Slump","Matrix","2019",0.478997113044943,204,0.221738642646248,37,148,262,114
"539","Big Slump","Matrix","2020",0.483759776173258,208,0.237194844568018,37.6,172,290,118
"540","Big Slump","Matrix","2021",0.487987779268046,210,0.272613153680407,39,134,292,158
"541","Big Slump","Matrix","2022",0.476853384479907,209,0.339915940845001,40.8,140,293,153
"542","Big Slump","Matrix","2023",0.488769837541774,214,0.239397457367657,34.6,149,293,144
"543","Lobauer","Spring","2017",0.707099305104074,183,0.219269520391831,40.8,118,228,110
"544","Lobauer","Spring","2018",0.697986323079402,163,0.198351693316239,37,133,255,122
"545","Lobauer","Spring","2019",0.706416407433529,177,0.0856365957536305,37,134,237,103
"546","Lobauer","Spring","2020",0.717829697707348,153,0.162621192422676,60.16,124,215,91
"547","Lobauer","Spring","2021",0.774023719186642,157,0.239735432002469,39,137,237,100
"548","Lobauer","Spring","2022",0.77217470681306,167,0.319264356868496,50.1257142857143,130,280,150
"549","Lobauer","Spring","2023",0.734404839174289,193,0.141620118990344,35.5885714285714,139,236,97
"550","Lobauer","Matrix","2017",0.45438060709236,141,0.130546464184555,40.8,95,221,126
"551","Lobauer","Matrix","2018",0.467942113264097,148,0.139767606328362,37,120,205,86
"552","Lobauer","Matrix","2019",0.467241664794043,154,0.113397788010016,58.1428571428572,115,208,93
"553","Lobauer","Matrix","2020",0.468147668592583,165,0.136338558209928,37.6,111,225,114
"554","Lobauer","Matrix","2021",0.425652837379429,147,0.0975818046128025,39,123,222,99
"555","Lobauer","Matrix","2022",0.51173638779927,157,0.184198667318934,40.8,124,186,62
"556","Lobauer","Matrix","2023",0.454224239537352,173,0.0753699698050045,34.6,136,207,71
"557","Ceanothus","Spring","2024",0.714369454534699,216,0.261395891923625,35.4,165,274,108
"558","Ceanothus","Matrix","2024",0.571624355783302,204,0.275573251623029,35.4,155,278,122
"559","Cougar_37","Spring","2024",0.762030456287786,208,0.307429986967488,35.4,165,275,109
"560","Cougar_37","Matrix","2024",0.603691410556502,213,0.165625445357446,35.4,164,270,105
"561","Goat Ridge","Spring","2024",0.753708098380596,186,0.285804448704844,35.4,158,269,110
"562","Goat Ridge","Matrix","2024",0.622279279218394,186,0.225543651340627,35.4,146,243,97
"563","Sedge","Spring","2024",0.717803050949847,211,0.243349263186126,35.4,162,267,104
"564","Sedge","Matrix","2024",0.625931400557052,210,0.133011002333247,35.4,162,263,100
"565","Cougar_39","Spring","2024",0.744324731958132,209,0.285254262417035,35.4,163,270,106
"566","Cougar_39","Matrix","2024",0.604653116752389,199,0.155064665327031,35.4,160,254,94
"567","Equisetum","Spring","2024",0.747395903939462,184,0.285272030052009,35.4,158,266,107
"568","Equisetum","Matrix","2024",0.577728209481673,183,0.183036072160976,35.4,153,227,74
"569","Charred Snag","Spring","2024",0.728230620334387,183,0.273741313451934,35.4,143,251,108
"570","Charred Snag","Matrix","2024",0.591924601242619,170,0.249058112631207,35.4,132,207,75
"571","Meadow","Spring","2024",0.707393022732124,180,0.31339201517713,63.72,145,249,104
"572","Meadow","Matrix","2024",0.511928871378795,165,0.20553602484852,35.4,135,193,58
"573","Goat_8","Spring","2024",0.689551477729264,181,0.305040381392412,35.4,147,266,118
"574","Goat_8","Matrix","2024",0.477915569138901,165,0.207110684845238,35.4,137,235,98
"575","Black Talus","Spring","2024",0.689862975194619,175,0.298415152259806,35.4,141,265,123
"576","Black Talus","Matrix","2024",0.486049794255794,166,0.199849600592887,35.4,136,221,85
"577","Wolf Skull","Spring","2024",0.729168469153919,185,0.233826085586275,40.4571428571429,162,269,106
"578","Wolf Skull","Matrix","2024",0.646607109017353,183,0.207393387708401,35.4,155,268,112
"579","West Goat","Spring","2024",0.755346497673887,172,0.309323884939392,35.4,137,268,130
"580","West Goat","Matrix","2024",0.509792333743764,162,0.213760230822833,35.4,132,216,84
"581","Dunce_4","Spring","2024",0.797910526404476,176,0.277169976097188,35.4,144,265,120
"582","Dunce_4","Matrix","2024",0.6471630586636,172,0.200745332142673,35.4,137,221,84
"583","Game Knob","Spring","2024",0.757883731967665,181,0.286254173046304,50.5714285714286,153,265,111
"584","Game Knob","Matrix","2024",0.656714839650285,179,0.218941572664218,35.4,147,235,88
"585","Black Cliffs","Spring","2024",0.666469284172242,162,0.281358295645934,35.4,128,234,106
"586","Black Cliffs","Matrix","2024",0.588621307636019,157,0.265716181158162,35.4,123,218,95
"587","Gun Shot","Spring","2024",0.663484097067796,161,0.342208227571475,35.4,123,267,144
"588","Gun Shot","Matrix","2024",0.623171534564835,160,0.296864700913108,35.4,123,208,85
"589","Dunce_9","Spring","2024",0.688161497278096,177,0.253062272437991,35.4,137,266,128
"590","Dunce_9","Matrix","2024",0.499902811055052,174,0.13406512701339,35.4,123,263,140
"591","Wolf Skat","Spring","2024",0.669007288886983,163,0.368521734926305,35.4,123,235,112
"592","Wolf Skat","Matrix","2024",0.577952901228101,156,0.294253181346675,35.4,123,197,74
"593","Soldier Bar","Spring","2024",0.744313742546538,169,0.310829083622907,35.4,123,270,147
"594","Soldier Bar","Matrix","2024",0.642669704051345,157,0.264474499749376,35.4,123,207,84
"595","Big Joe","Spring","2024",0.763979753285799,183,0.290302567602198,32.8,136,247,111
"596","Big Joe","Matrix","2024",0.656916508600932,172,0.260107691471865,32.8,136,232,96
"597","Raspberry","Spring","2024",0.738525359228399,164,0.297128680622217,35.4,123,230,107
"598","Raspberry","Matrix","2024",0.591162539747356,148,0.311137575026601,35.4,123,188,65
"599","Drinking Bull Snake","Spring","2024",0.798240795259784,165,0.34962013023132,35.4,123,267,144
"600","Drinking Bull Snake","Matrix","2024",0.610118463050231,154,0.304206883245188,35.4,123,195,72
"601","Snail","Spring","2024",0.765269217946411,162,0.337978395665665,35.4,123,264,141
"602","Snail","Matrix","2024",0.625682036274422,155,0.311057986506105,35.4,123,196,73
"603","Mountain Alder","Spring","2024",0.763604378406772,182,0.310376863171252,32.8,144,244,99
"604","Mountain Alder","Matrix","2024",0.704458345411,173,0.271977602920982,32.8,136,233,97
"605","Hole","Spring","2024",0.767873163498627,166,0.305569871962545,35.4,123,232,109
"606","Hole","Matrix","2024",0.650997382425363,160,0.327770107254688,35.4,123,198,75
"607","Nervous Grouse","Spring","2024",0.762424178641181,170,0.268009400468014,35.4,123,300,177
"608","Nervous Grouse","Matrix","2024",0.620487118110258,163,0.282078930687766,35.4,123,203,80
"609","Artemis","Spring","2024",0.651562031879091,181,0.282352029489744,32.8,142,244,102
"610","Artemis","Matrix","2024",0.448302691642811,175,0.188142516952295,32.8,143,242,98
"611","Complex 2","Spring","2024",0.681807017790818,170,0.302943742740696,32.8,136,243,107
"612","Complex 2","Matrix","2024",0.512493305272634,163,0.223620563534349,32.8,136,202,66
"613","Complex 3","Spring","2024",0.691705134814534,170,0.307282574771121,32.8,136,241,105
"614","Complex 3","Matrix","2024",0.567065304814959,164,0.238210509556201,32.8,136,209,73
"615","Heleport","Spring","2024",0.719945443694886,185,0.30190330740919,32.8,155,249,95
"616","Heleport","Matrix","2024",0.604990972327486,174,0.211094482996654,32.8,150,239,89
