"","SpringName","site_type","Water_Year","max_ndvi","max_ndvi_doy","amplitude_ndvi","dur_80th_ndvi","sos_doy_ndvi","eos_doy_ndvi","gsl_ndvi","CWB_tot_mm","snowmelt_timing","Dec_CWB_mm","Nov_CWB_mm","Oct_CWB_mm","Apr_CWB_mm","Aug_CWB_mm","Feb_CWB_mm","Jan_CWB_mm","Jul_CWB_mm","Jun_CWB_mm","Mar_CWB_mm","May_CWB_mm","Sep_CWB_mm","Fall_CWB_mm","Spring_CWB_mm","Summer_CWB_mm","Winter_CWB_mm","Latitude","Longitude","Elevation_m","TWI","Aspect","HLI","WEI"
"586","Soldier Bar","Spring","2022",0.7208558534238,187,0.266352908256623,40.8,136,274,139,-156.69,112.626666666667,56.64,-2.02,2.47,15.26,-119.38,9.4,37.34,-95.2,-35.83,-3.78,34.42,-56.01,57.09,13.85,-270.59,42.96,45.10349,-114.79367,1271.621402,4.081490517,16.04003865,0.522820354,0.411206663
"587","Soldier Bar","Spring","2023",0.727633008250405,197,0.201286776735839,44.7428571428571,135,271,136,-67.74,108.893333333333,44.2,30.99,-19.98,-24.17,-35.88,13.21,15.75,-88.58,-4.47,50.98,-20.52,-29.27,55.21,-49.16,-153.73,79.94,45.10349,-114.79367,1271.621402,4.081490517,16.04003865,0.522820354,0.411206663
"588","Soldier Bar","Spring","2020",0.69336570744731,152,0.203997825483537,65.5314285714286,130,260,130,-60.7,127.533333333333,24.13,6.1,26.92,-9.34,-122.09,69.6,46.23,-81.16,14.67,21.29,13.07,-70.12,57.15,18.4,-273.37,137.12,45.10349,-114.79367,1271.621402,4.081490517,16.04003865,0.522820354,0.411206663
"589","West Goat","Non-Spring","2024",0.509792333743764,162,0.213760230822833,35.4,132,216,84,-63.84,124.666666666667,31.5,31.97,0.21,23.58,-104.82,43.18,29.46,-103.85,-51.69,41.4,0.13,-4.91,63.68,-27.98,-213.58,114.04,45.12768092,-114.8060638,1682.626451,2.706363916,103.6996862,0.519506037,0.09041661
"590","West Goat","Non-Spring","2023",0.514726459576156,162,0.180374905192732,41.76,137,202,65,80.54,112,52.58,42.16,-5.29,-0.79,-19.25,14.99,19.3,-75.88,14.46,62.48,-9.1,-15.12,89.45,4.57,-110.25,96.77,45.12768092,-114.8060638,1682.626451,2.706363916,103.6996862,0.519506037,0.09041661
"591","West Goat","Non-Spring","2019",0.453834079693872,171,0.124991755945191,37,132,224,92,-25.28,127.453333333333,28.45,30.23,24.84,21.02,-99.27,37.08,21.34,-71.03,-37.53,29.21,7.68,-17.3,83.52,-8.83,-187.6,87.63,45.12768092,-114.8060638,1682.626451,2.706363916,103.6996862,0.519506037,0.09041661
"592","West Goat","Non-Spring","2020",0.500981828533033,163,0.187808992215304,37.6,131,232,101,101.66,130.613333333333,25.91,14.48,47.75,11.74,-106.82,79.5,62.74,-72.14,28.52,36.32,30.49,-56.83,88.14,70.75,-235.79,178.56,45.12768092,-114.8060638,1682.626451,2.706363916,103.6996862,0.519506037,0.09041661
"593","West Goat","Non-Spring","2017",0.475193779931742,167,0.177123982930159,40.8,124,226,101,149.52,113.013333333333,85.09,26.1,33.25,27.72,-118.25,95.76,46.23,-90.97,-10.62,58.3,9.11,-12.2,144.44,26.21,-221.42,200.29,45.12768092,-114.8060638,1682.626451,2.706363916,103.6996862,0.519506037,0.09041661
"594","West Goat","Non-Spring","2018",0.501171822548432,161,0.189279140488462,37.2,130,215,85,91.84,125.08,62.48,76.71,26.26,20.39,-96,53.59,46.99,-99.71,5.71,51.82,3.92,-60.32,165.45,30.02,-256.03,152.4,45.12768092,-114.8060638,1682.626451,2.706363916,103.6996862,0.519506037,0.09041661
"595","West Goat","Non-Spring","2021",0.480082331833714,162,0.176355693100035,57.9428571428572,140,216,76,-157.69,117.48,42.67,38.61,15.45,-23.15,-83.94,45.21,28.45,-100.9,-77.29,19.31,1.77,-63.88,96.73,-98.67,-248.72,92.97,45.12768092,-114.8060638,1682.626451,2.706363916,103.6996862,0.519506037,0.09041661
"596","West Goat","Non-Spring","2022",0.492685608588646,176,0.201046530119221,40.8,132,229,97,32.17,110.3,65.79,22.67,17.39,39.05,-103.01,13.72,50.04,-81.89,-20.7,22.91,48.65,-42.45,105.85,67,-227.35,86.67,45.12768092,-114.8060638,1682.626451,2.706363916,103.6996862,0.519506037,0.09041661
"597","West Goat","Spring","2017",0.703913380868375,177,0.302695511277616,40.8,137,257,120,149.52,113.013333333333,85.09,26.1,33.25,27.72,-118.25,95.76,46.23,-90.97,-10.62,58.3,9.11,-12.2,144.44,26.21,-221.42,200.29,45.12831,-114.80556,1676.561858,2.570029259,155.6100832,0.883536398,0.364100754
"598","West Goat","Spring","2018",0.707834313247088,166,0.276456696436299,37.2,133,257,123,91.84,125.08,62.48,76.71,26.26,20.39,-96,53.59,46.99,-99.71,5.71,51.82,3.92,-60.32,165.45,30.02,-256.03,152.4,45.12831,-114.80556,1676.561858,2.570029259,155.6100832,0.883536398,0.364100754
"599","West Goat","Spring","2019",0.68178094693618,196,0.197304455038498,37,147,261,114,-25.28,127.453333333333,28.45,30.23,24.84,21.02,-99.27,37.08,21.34,-71.03,-37.53,29.21,7.68,-17.3,83.52,-8.83,-187.6,87.63,45.12831,-114.80556,1676.561858,2.570029259,155.6100832,0.883536398,0.364100754
"600","West Goat","Spring","2024",0.755346497673887,172,0.309323884939392,35.4,137,268,130,-63.84,124.666666666667,31.5,31.97,0.21,23.58,-104.82,43.18,29.46,-103.85,-51.69,41.4,0.13,-4.91,63.68,-27.98,-213.58,114.04,45.12831,-114.80556,1676.561858,2.570029259,155.6100832,0.883536398,0.364100754
"601","West Goat","Spring","2020",0.700606608287982,169,0.244840964848447,37.6,137,260,124,101.66,130.613333333333,25.91,14.48,47.75,11.74,-106.82,79.5,62.74,-72.14,28.52,36.32,30.49,-56.83,88.14,70.75,-235.79,178.56,45.12831,-114.80556,1676.561858,2.570029259,155.6100832,0.883536398,0.364100754
"602","West Goat","Spring","2021",0.709919698563433,159,0.283721381245833,39,138,260,121,-157.69,117.48,42.67,38.61,15.45,-23.15,-83.94,45.21,28.45,-100.9,-77.29,19.31,1.77,-63.88,96.73,-98.67,-248.72,92.97,45.12831,-114.80556,1676.561858,2.570029259,155.6100832,0.883536398,0.364100754
"603","West Goat","Spring","2022",0.743783007483914,190,0.36900528250201,40.8,144,277,133,32.17,110.3,65.79,22.67,17.39,39.05,-103.01,13.72,50.04,-81.89,-20.7,22.91,48.65,-42.45,105.85,67,-227.35,86.67,45.12831,-114.80556,1676.561858,2.570029259,155.6100832,0.883536398,0.364100754
"604","West Goat","Spring","2023",0.750617353047142,193,0.283189677065765,43.7485714285714,138,270,132,80.54,112,52.58,42.16,-5.29,-0.79,-19.25,14.99,19.3,-75.88,14.46,62.48,-9.1,-15.12,89.45,4.57,-110.25,96.77,45.12831,-114.80556,1676.561858,2.570029259,155.6100832,0.883536398,0.364100754
"605","Wolf Skat","Non-Spring","2024",0.577952901228101,156,0.294253181346675,35.4,123,197,74,-221.3,110.186666666667,20.32,14.84,-9.03,4.93,-122.62,27.8,22.86,-115.89,-64.5,24.75,-10.04,-14.72,26.13,-69.61,-253.23,75.41,45.10907479,-114.905228,1293.158137,2.540933371,4.662090528,0.480971545,0.465777755
"606","Wolf Skat","Non-Spring","2022",0.583941015367455,164,0.236121833368754,40.8,127,203,76,-152.96,117.52,43.69,0.68,-0.23,14.27,-113.04,3.05,32.51,-95.04,-33.15,6,43.13,-54.83,44.14,24.25,-262.91,41.56,45.10907479,-114.905228,1293.158137,2.540933371,4.662090528,0.480971545,0.465777755
"607","Wolf Skat","Non-Spring","2019",0.554922353168928,154,0.153564333421647,37,122,207,85,-155.83,123.666666666667,25.65,19.05,12.49,-6.82,-115.05,41.15,15.49,-84.37,-51.84,24.64,-4.08,-32.14,57.19,-62.74,-231.56,81.28,45.10907479,-114.905228,1293.158137,2.540933371,4.662090528,0.480971545,0.465777755
"608","Wolf Skat","Non-Spring","2020",0.568307712548459,164,0.170518116810741,37.6,120,226,106,-33.39,122.666666666667,20.32,15.75,27.85,-6.02,-121.84,76.71,50.8,-79.98,17.6,21.99,12.12,-68.69,63.92,23.7,-270.51,149.5,45.10907479,-114.905228,1293.158137,2.540933371,4.662090528,0.480971545,0.465777755
"609","Wolf Skat","Non-Spring","2021",0.555719647591532,157,0.187176700514188,39,132,178,47,-320.13,122.333333333333,36.07,23.37,-2.4,-39.35,-100.73,22.61,21.84,-110.05,-88.36,2.83,-9.46,-76.5,57.04,-137.17,-287.28,47.28,45.10907479,-114.905228,1293.158137,2.540933371,4.662090528,0.480971545,0.465777755
"610","Wolf Skat","Non-Spring","2017",0.55470110052263,157,0.199839334900351,40.8,109,214,105,-37.8,117.16,77.22,6.77,12.66,7.58,-132.64,65.28,32.77,-102.81,-22.24,45.75,-3.32,-24.82,96.65,-17.98,-260.27,143.8,45.10907479,-114.905228,1293.158137,2.540933371,4.662090528,0.480971545,0.465777755
"611","Wolf Skat","Non-Spring","2018",0.561635422467778,151,0.176803196155659,37,125,209,85,-34.53,89.64,78.49,58.29,10.61,0.66,-113.85,65.53,38.1,-112.65,-14.05,38.68,-11.4,-72.94,147.39,-24.79,-299.44,142.31,45.10907479,-114.905228,1293.158137,2.540933371,4.662090528,0.480971545,0.465777755
"612","Wolf Skat","Non-Spring","2023",0.58097151614406,161,0.168692930602291,34.6,133,206,73,-62.25,109.6,42.16,33.27,-18.36,-21.89,-32.56,12.7,13.97,-89.44,-2.06,48.51,-20.21,-28.34,57.07,-44.16,-150.34,75.18,45.10907479,-114.905228,1293.158137,2.540933371,4.662090528,0.480971545,0.465777755
"613","Wolf Skat","Spring","2024",0.669007288886983,163,0.368521734926305,35.4,123,235,112,-221.3,110.186666666667,20.32,14.84,-9.03,4.93,-122.62,27.8,22.86,-115.89,-64.5,24.75,-10.04,-14.72,26.13,-69.61,-253.23,75.41,45.10883525,-114.904185,1285.074694,4.282963753,40.98812695,0.388720602,0.171164811
"614","Wolf Skat","Spring","2020",0.65622804068357,155,0.233159641748356,55.8628571428572,121,240,119,-33.39,122.666666666667,20.32,15.75,27.85,-6.02,-121.84,76.71,50.8,-79.98,17.6,21.99,12.12,-68.69,63.92,23.7,-270.51,149.5,45.10883525,-114.904185,1285.074694,4.282963753,40.98812695,0.388720602,0.171164811
"615","Wolf Skat","Spring","2017",0.642678701424382,162,0.22863604492415,40.8,114,222,108,-37.8,117.16,77.22,6.77,12.66,7.58,-132.64,65.28,32.77,-102.81,-22.24,45.75,-3.32,-24.82,96.65,-17.98,-260.27,143.8,45.10883525,-114.904185,1285.074694,4.282963753,40.98812695,0.388720602,0.171164811
"616","Wolf Skat","Spring","2018",0.64259686301967,157,0.218139721356051,37,129,228,99,-34.53,89.64,78.49,58.29,10.61,0.66,-113.85,65.53,38.1,-112.65,-14.05,38.68,-11.4,-72.94,147.39,-24.79,-299.44,142.31,45.10883525,-114.904185,1285.074694,4.282963753,40.98812695,0.388720602,0.171164811
"617","Wolf Skat","Spring","2019",0.631999701793282,167,0.125965890270675,37,128,223,95,-155.83,123.666666666667,25.65,19.05,12.49,-6.82,-115.05,41.15,15.49,-84.37,-51.84,24.64,-4.08,-32.14,57.19,-62.74,-231.56,81.28,45.10883525,-114.904185,1285.074694,4.282963753,40.98812695,0.388720602,0.171164811
"618","Wolf Skat","Spring","2021",0.676397079139069,157,0.244063623248203,39,132,227,96,-320.13,122.333333333333,36.07,23.37,-2.4,-39.35,-100.73,22.61,21.84,-110.05,-88.36,2.83,-9.46,-76.5,57.04,-137.17,-287.28,47.28,45.10883525,-114.904185,1285.074694,4.282963753,40.98812695,0.388720602,0.171164811
"619","Wolf Skat","Spring","2022",0.692615188656881,165,0.301998938805434,40.8,127,215,87,-152.96,117.52,43.69,0.68,-0.23,14.27,-113.04,3.05,32.51,-95.04,-33.15,6,43.13,-54.83,44.14,24.25,-262.91,41.56,45.10883525,-114.904185,1285.074694,4.282963753,40.98812695,0.388720602,0.171164811
"620","Wolf Skat","Spring","2023",0.670859909048884,160,0.227745130981792,34.6,131,220,89,-62.25,109.6,42.16,33.27,-18.36,-21.89,-32.56,12.7,13.97,-89.44,-2.06,48.51,-20.21,-28.34,57.07,-44.16,-150.34,75.18,45.10883525,-114.904185,1285.074694,4.282963753,40.98812695,0.388720602,0.171164811
"621","Wolf Skull","Non-Spring","2022",0.653015864223147,190,0.46020819498745,40.8,141,293,152,306.29,117.52,86.36,43.69,37.99,78.84,-83.55,23.37,62.74,-73.05,14.37,51.19,91.85,-27.51,168.04,185.06,-184.11,137.3,45.13022386,-114.841527,1974.171821,3.184559584,20.74170185,0.489270061,0.385933995
"622","Wolf Skull","Non-Spring","2017",0.583028692160511,185,0.318014361813957,40.8,132,279,147,418.79,115.426666666667,108.2,37.08,55.35,67.74,-107.09,107.95,58.42,-82.63,11.73,125.74,19.09,17.21,200.63,98.56,-172.51,292.11,45.13022386,-114.841527,1974.171821,3.184559584,20.74170185,0.489270061,0.385933995
"623","Wolf Skull","Non-Spring","2023",0.667905919860091,165,0.251847190767108,44.7428571428571,147,266,119,339.33,164.8,71.12,60.71,8.98,40.06,-1.44,23.11,28.7,-65.39,63.27,92.96,22.71,-5.46,140.81,126.04,-72.29,144.77,45.13022386,-114.841527,1974.171821,3.184559584,20.74170185,0.489270061,0.385933995
"624","Wolf Skull","Non-Spring","2019",0.587802021030658,192,0.257983741082915,37,132,264,132,235.71,146.6,49.53,51.31,42.56,58.91,-74.81,68.33,41.66,-52.84,-12.27,41.15,22.83,-0.65,143.4,69.47,-128.3,151.14,45.13022386,-114.841527,1974.171821,3.184559584,20.74170185,0.489270061,0.385933995
"625","Wolf Skull","Non-Spring","2020",0.604522232061313,196,0.261547392529669,37.6,142,282,140,321.97,150,38.86,24.38,62.74,40.08,-96.07,92.2,99.06,-53.88,51.13,52.32,53.27,-42.12,125.98,144.48,-192.07,243.58,45.13022386,-114.841527,1974.171821,3.184559584,20.74170185,0.489270061,0.385933995
"626","Wolf Skull","Non-Spring","2021",0.604422831261212,173,0.396838253250834,39,134,292,158,43.37,127.186666666667,60.96,53.59,39.33,-3.46,-68.12,76.96,38.1,-92.67,-60.27,31.5,14.6,-47.15,153.88,-49.13,-207.94,146.56,45.13022386,-114.841527,1974.171821,3.184559584,20.74170185,0.489270061,0.385933995
"627","Wolf Skull","Non-Spring","2018",0.585602699276552,174,0.221864771640949,37.2,136,279,143,371.17,116.113333333333,97.54,96.01,48.17,57.09,-77.6,89.41,67.06,-91.28,28.28,78.99,28.22,-50.72,241.72,113.59,-219.6,235.46,45.13022386,-114.841527,1974.171821,3.184559584,20.74170185,0.489270061,0.385933995
"628","Wolf Skull","Non-Spring","2024",0.646607109017353,183,0.207393387708401,35.4,155,268,112,163.19,122.253333333333,41.15,50.04,14.97,46.05,-87.98,54.1,41.4,-95.59,-17.57,66.04,45.83,4.75,106.16,74.31,-178.82,161.54,45.13022386,-114.841527,1974.171821,3.184559584,20.74170185,0.489270061,0.385933995
"629","Wolf Skull","Spring","2020",0.696336237840081,200,0.26392983999376,37.6,144,282,138,321.97,150,38.86,24.38,62.74,40.08,-96.07,92.2,99.06,-53.88,51.13,52.32,53.27,-42.12,125.98,144.48,-192.07,243.58,45.13086321,-114.841265,1956.538067,6.033612251,140.0698895,0.767012,0.281898499
"630","Wolf Skull","Spring","2017",0.695709934797659,190,0.301206356795146,40.8,145,284,139,418.79,115.426666666667,108.2,37.08,55.35,67.74,-107.09,107.95,58.42,-82.63,11.73,125.74,19.09,17.21,200.63,98.56,-172.51,292.11,45.13086321,-114.841265,1956.538067,6.033612251,140.0698895,0.767012,0.281898499
"631","Wolf Skull","Spring","2018",0.680886296383796,180,0.23538479033548,37.2,143,275,132,371.17,116.113333333333,97.54,96.01,48.17,57.09,-77.6,89.41,67.06,-91.28,28.28,78.99,28.22,-50.72,241.72,113.59,-219.6,235.46,45.13086321,-114.841265,1956.538067,6.033612251,140.0698895,0.767012,0.281898499
"632","Wolf Skull","Spring","2019",0.69905116014541,197,0.188355644396256,37,157,264,107,235.71,146.6,49.53,51.31,42.56,58.91,-74.81,68.33,41.66,-52.84,-12.27,41.15,22.83,-0.65,143.4,69.47,-128.3,151.14,45.13086321,-114.841265,1956.538067,6.033612251,140.0698895,0.767012,0.281898499
"633","Wolf Skull","Spring","2024",0.729168469153919,185,0.233826085586275,40.4571428571429,162,269,106,163.19,122.253333333333,41.15,50.04,14.97,46.05,-87.98,54.1,41.4,-95.59,-17.57,66.04,45.83,4.75,106.16,74.31,-178.82,161.54,45.13086321,-114.841265,1956.538067,6.033612251,140.0698895,0.767012,0.281898499
